,userId,itemId,rating
34607,66751,434,3.0
1843,7784,4487,3.5
67381,143610,1124,5.0
1846,7784,4520,3.0
34618,66751,592,3.0
34622,66751,648,5.0
34623,67469,32,3.0
67390,143610,1187,4.0
1862,7784,4718,2.5
1863,7784,4720,4.0
34632,67469,512,0.5
67400,143610,1206,4.0
1866,7784,4735,3.0
67401,143610,1208,3.0
34640,67469,924,1.5
1874,7784,4837,3.5
34643,67469,1127,1.0
67411,143610,1234,4.0
1877,7784,4865,3.5
67413,143610,1240,5.0
67415,143610,1245,3.0
1889,7784,5040,3.5
67429,143610,1278,4.0
1894,7784,5151,3.0
34663,67469,1653,3.0
34664,67469,1690,1.5
34665,67469,1748,1.5
1898,7784,5235,3.0
67436,143610,1299,5.0
34670,67469,2013,1.0
34671,67469,2046,0.5
1906,7784,5349,3.5
67443,143610,1331,3.0
1911,7784,5445,3.0
67448,143610,1340,3.0
34684,67469,2600,2.5
1917,7784,5531,3.0
67458,143610,1370,3.0
67460,143610,1378,4.0
1925,7784,5630,3.5
1927,7784,5679,3.5
1929,7784,5712,4.0
34700,67469,3686,1.5
34701,67469,3701,0.5
34703,67469,3704,0.5
34704,67469,3793,1.5
1937,7784,5954,4.0
34705,67469,3994,1.5
67472,143610,1396,2.0
67473,143610,1397,5.0
34709,67469,4552,2.0
67476,143610,1407,4.0
34711,67469,4878,1.5
34712,67469,4941,0.5
34713,67469,4973,2.0
34714,67469,5046,0.5
34715,67469,5065,1.0
67479,143610,1422,4.0
1949,7784,6157,2.0
67482,143610,1438,3.0
1952,7784,6213,3.0
67493,143610,1503,3.0
1958,7784,6281,4.0
1959,7784,6287,3.5
67495,143610,1513,4.0
1963,7784,6323,3.5
34732,67469,7569,2.0
67499,143610,1531,5.0
67500,143610,1535,5.0
34735,67469,8477,2.0
1968,7784,6502,4.0
67503,143610,1569,5.0
34739,67469,9005,1.0
67507,143610,1586,4.0
1974,7784,6586,2.5
1975,7784,6595,3.0
67512,143610,1601,5.0
34745,67469,33493,1.0
67513,143610,1608,4.0
34750,68855,32,1.0
67518,143610,1620,3.0
34752,68855,163,5.0
67522,143610,1635,4.0
1988,7784,6874,4.0
34757,68855,356,5.0
67524,143610,1641,5.0
34759,68855,480,4.0
34761,68855,589,5.0
67533,143610,1667,3.0
34767,68855,1092,2.0
2004,7784,7026,3.5
34774,68855,1374,3.0
2008,7784,7120,1.5
67548,143610,1727,5.0
67550,143610,1730,5.0
2015,7784,7235,3.5
34787,68855,1876,5.0
67556,143610,1777,4.0
2022,7784,7346,3.5
2024,7784,7348,3.5
34792,68855,2028,5.0
34797,68855,2424,3.0
2034,7784,7704,3.0
34806,68855,2701,3.0
34807,68855,2706,4.0
67574,143610,1897,4.0
34809,68855,2722,1.0
67578,143610,1921,5.0
67583,143610,1956,4.0
34816,68855,3005,4.0
2057,7784,8638,4.5
2058,7784,8641,3.0
67594,143610,1983,3.0
67596,143610,1992,2.0
2061,7784,8781,3.0
2062,7784,8783,3.0
34831,68855,3755,1.0
67597,143610,1994,4.0
2065,7784,8810,3.0
67603,143610,2001,3.0
2068,7784,8870,3.0
2069,7784,8874,4.0
2070,7784,8906,4.5
34836,68855,3895,1.0
34838,68855,3950,4.0
2073,7784,8947,3.0
2074,7784,8949,4.0
34839,68855,3977,3.0
2076,7784,8957,4.0
34840,68855,3994,3.0
34843,68855,4022,5.0
34847,68855,4148,5.0
67611,143610,2016,3.0
67618,143610,2038,3.0
67619,143610,2051,3.0
34852,68855,4310,2.0
67620,143610,2054,4.0
2091,7784,27478,3.0
34863,69875,28,3.0
34865,69875,39,3.0
67635,143610,2109,5.0
34872,69875,252,3.5
67640,143610,2114,4.0
67642,143610,2118,5.0
34875,69875,261,4.5
2108,7784,31685,3.0
67645,143610,2121,4.0
2110,7784,32019,3.0
34878,69875,314,3.0
34880,69875,317,3.0
34882,69875,339,3.5
2117,7784,33672,4.0
34888,69875,457,3.5
2121,7784,33834,2.5
34890,69875,480,2.5
67659,143610,2154,3.0
67660,143610,2160,5.0
2125,7784,34162,3.5
2127,7784,34323,4.0
67664,143610,2190,3.0
2130,7784,34532,3.0
34900,69875,588,4.0
34906,69875,613,3.5
67674,143610,2250,5.0
34909,69875,661,3.0
34910,69875,673,2.5
67677,143610,2255,2.0
2146,7784,40278,3.5
2148,7784,40583,3.5
2150,7784,40819,4.5
34918,69875,838,4.5
2152,7784,41569,3.5
34920,69875,898,4.0
67691,143610,2298,2.0
34924,69875,903,4.5
34925,69875,904,4.0
2165,7784,44199,4.5
34933,69875,916,4.0
67703,143610,2331,5.0
2168,7784,44665,4.0
2169,7784,44972,3.0
67710,143610,2355,5.0
2175,7784,45447,3.5
67712,143610,2369,4.0
34945,69875,938,3.0
67713,143610,2371,2.0
67714,143610,2372,1.0
2183,7784,47044,4.0
67719,143610,2391,5.0
67720,143610,2392,3.0
34956,69875,1014,3.0
2192,7784,48142,2.5
67729,143610,2408,3.0
34963,69875,1025,4.0
2197,7784,48596,3.0
2200,7784,48774,4.0
2204,7784,49272,4.0
67742,143610,2427,3.0
34976,69875,1097,3.0
2214,7784,50792,3.0
34986,69875,1197,4.5
2219,7784,51086,2.5
2220,7784,51091,3.5
67757,143610,2468,3.0
34990,69875,1210,4.0
2223,7784,51540,4.5
67758,143610,2470,2.0
2226,7784,51662,3.5
67762,143610,2479,2.0
34996,69875,1254,3.0
67767,143610,2502,4.0
67770,143610,2513,4.0
67778,143610,2531,4.0
2245,7784,53352,3.0
67782,143610,2541,4.0
67788,143610,2561,4.0
2253,7784,54004,3.0
2254,7784,54272,3.5
67790,143610,2571,5.0
67791,143610,2581,4.0
2259,7784,54785,2.5
67795,143610,2613,3.0
35032,69875,1722,1.0
67801,143610,2648,4.0
67802,143610,2657,4.0
67804,143610,2671,5.0
67810,143610,2701,1.0
35045,69875,2018,3.0
35046,69875,2028,3.0
2279,7784,56174,3.5
67814,143610,2710,4.0
35049,69875,2047,3.5
35050,69875,2048,3.5
2283,7784,56788,3.5
67815,143610,2712,3.0
35053,69875,2078,3.5
2286,7784,57147,3.0
2287,7784,57274,4.0
67818,143610,2716,3.0
67822,143610,2724,4.0
35061,69875,2089,3.0
67831,143610,2749,2.0
35064,69875,2102,4.0
2301,7784,58303,4.0
67837,143610,2770,5.0
35071,69875,2142,3.0
67838,143610,2771,3.0
67840,143610,2774,5.0
2306,7784,59014,2.0
35074,69875,2176,3.5
2314,7784,59604,3.5
67853,143610,2804,4.0
35086,69875,2355,3.5
35088,69875,2384,3.5
67857,143610,2829,4.0
2322,7784,60072,3.0
35091,69875,2424,4.0
35092,69875,2501,3.0
35096,69875,2611,4.5
67864,143610,2858,5.0
67865,143610,2861,4.0
2333,7784,60941,3.0
2334,7784,60950,3.5
35102,69875,2696,2.5
67869,143610,2875,5.0
2337,7784,61073,3.0
2341,7784,61262,3.0
35109,69875,2944,3.0
35111,69875,2966,3.0
67877,143610,2900,4.0
35113,69875,3034,4.5
67880,143610,2912,4.0
2349,7784,62203,4.5
35118,69875,3079,3.0
2351,7784,62394,2.5
2352,7784,62434,3.5
35121,69875,3114,4.0
2354,7784,62733,3.5
67890,143610,2959,5.0
35126,69875,3269,3.0
2359,7784,63113,4.0
2360,7784,63131,3.0
35129,69875,3448,2.5
35131,69875,3623,2.5
67901,143610,3014,3.0
35134,69875,3744,1.0
67902,143610,3016,3.0
67903,143610,3017,3.0
35138,69875,3793,3.5
2371,7784,64969,3.0
2373,7784,65126,3.5
35142,69875,4027,2.0
2375,7784,65642,4.0
35144,69875,4039,3.5
67913,143610,3051,3.0
2379,7784,66059,3.5
35149,69875,4161,2.0
35150,69875,4232,3.5
67919,143610,3071,4.0
67920,143610,3072,5.0
67921,143610,3078,4.0
67925,143610,3095,3.0
2393,7784,67923,3.0
67931,143610,3103,4.0
67933,143610,3107,4.0
35166,69875,5013,4.0
2399,7784,68554,3.5
35167,69875,5097,3.5
35168,69875,5098,3.5
67941,143610,3145,5.0
2406,7784,69275,3.5
35175,69875,5418,4.0
67946,143610,3169,4.0
67947,143610,3173,5.0
2412,7784,69640,3.5
35182,69875,5952,4.0
2418,7784,70336,3.0
2419,7784,70361,3.0
35187,69875,6367,2.5
35188,69875,6377,4.0
67956,143610,3206,3.0
67959,143610,3214,4.0
2424,7784,71156,3.5
35192,69875,6427,4.5
2426,7784,71341,3.0
2428,7784,71500,3.0
35196,69875,6630,3.5
2430,7784,71530,3.0
35198,69875,6768,4.0
35199,69875,6785,4.0
35201,69875,6794,2.0
67972,143610,3256,4.0
35205,69875,7057,3.0
2441,7784,72605,3.5
35209,69875,7132,3.5
67978,143610,3270,4.0
35212,69875,7153,4.5
2445,7784,72998,3.0
67979,143610,3271,4.0
67982,143610,3274,4.0
67985,143610,3298,4.0
35221,69875,7706,3.5
67989,143610,3350,4.0
2455,7784,74156,3.5
67990,143610,3358,4.0
2458,7784,74275,3.0
2459,7784,74370,3.5
67994,143610,3363,5.0
67995,143610,3370,4.0
2465,7784,74685,3.0
68004,143610,3397,4.0
2469,7784,74944,3.5
68008,143610,3420,4.0
2473,7784,75805,2.5
2474,7784,76030,3.5
2475,7784,76077,3.5
35241,69875,26084,3.5
2477,7784,76210,3.0
2478,7784,76251,4.0
35242,69875,27706,4.0
35243,69875,30749,4.5
2481,7784,76866,3.5
35244,69875,30812,2.5
35245,69875,30850,4.5
35246,69875,31116,2.5
35249,69875,33679,2.0
35251,69875,40629,4.5
35254,69875,49524,3.0
68018,143610,3444,3.0
68025,143610,3477,4.0
35259,70591,745,5.0
35265,70591,1197,4.5
35267,70591,1252,4.5
2500,7784,78209,3.0
68037,143610,3502,5.0
35271,70591,2134,3.5
2505,7784,78469,3.5
35273,70591,2301,4.5
35274,70591,2571,3.5
68041,143610,3524,4.0
68043,143610,3526,3.0
2510,7784,79132,4.0
68045,143610,3528,5.0
68049,143610,3546,5.0
68050,143610,3552,5.0
2515,7784,79293,2.5
68051,143610,3557,4.0
68053,143610,3578,4.0
35286,70920,1,4.0
2520,7784,79702,3.5
2521,7784,79720,4.0
35290,70920,104,2.5
2523,7784,79879,3.0
68056,143610,3590,4.0
35293,70920,260,4.5
68059,143610,3614,3.0
68060,143610,3619,2.0
2528,7784,80489,4.0
68067,143610,3684,5.0
2532,7784,80831,3.5
68068,143610,3685,3.0
2537,7784,81156,3.5
35305,70920,588,4.0
35307,70920,594,3.5
2540,7784,81537,3.5
68074,143610,3698,5.0
2546,7784,81932,4.0
35317,70920,1032,3.0
2550,7784,82244,3.0
35318,70920,1035,4.5
68087,143610,3714,5.0
35322,70920,1136,4.0
68093,143610,3740,3.0
68094,143610,3741,4.0
68095,143610,3753,4.0
35330,70920,1265,4.5
2566,7784,84407,3.5
35335,70920,1566,3.5
68105,143610,3835,3.0
2570,7784,85007,3.5
35341,70920,1784,4.0
35343,70920,1968,4.0
35344,70920,2000,3.5
68112,143610,3887,3.0
68116,143610,3925,2.0
68121,143610,3971,3.0
2587,7784,86320,4.0
2588,7784,86332,3.5
2589,7784,86345,4.0
35358,70920,2324,4.0
68127,143610,4003,3.0
2593,7784,86911,3.5
2595,7784,87306,3.5
68133,143610,4022,4.0
2599,7784,87869,3.0
35368,70920,2916,3.0
68139,143696,1,4.0
2604,7784,88179,3.0
35372,70920,3034,3.5
68143,143696,50,5.0
68144,143696,97,4.5
2610,7784,88932,2.5
2611,7784,89030,3.5
68146,143696,260,4.0
35381,70920,4002,3.5
35382,70920,4016,4.0
68150,143696,356,4.5
35385,70920,4223,3.0
68153,143696,778,4.0
68157,143696,1172,4.0
2622,7784,90057,4.5
35390,70920,4571,3.0
68159,143696,1201,4.0
35397,70920,4995,4.0
68165,143696,1219,4.5
35399,70920,5218,4.0
68167,143696,1222,4.0
68169,143696,1258,4.0
2634,7784,91323,2.5
35403,70920,5952,4.5
68178,143696,3147,4.0
2643,7784,91542,3.5
2644,7784,91622,3.0
68181,143696,3793,3.0
68182,143696,3949,4.0
35417,70920,7444,2.5
35418,70920,7451,4.0
2651,7784,91842,3.5
68188,143696,4973,4.0
2653,7784,91978,2.5
35421,70920,8372,3.5
68190,143696,4995,4.0
68191,143696,5952,5.0
35425,70920,31658,4.0
35429,70920,40815,3.5
68202,143696,7438,4.0
35435,70920,46972,3.0
2669,7784,93838,4.0
2670,7784,93840,4.5
68205,143696,26326,4.0
2672,7784,94266,3.5
35440,70920,53121,3.0
68209,143696,31364,4.0
35443,70920,55768,3.0
2676,7784,94931,3.5
35445,70920,56367,4.0
2678,7784,94985,4.0
2679,7784,95088,4.0
35446,70920,58047,3.0
68215,143696,48394,4.0
2682,7784,95510,3.0
2684,7784,95591,2.5
35453,70920,64969,3.0
68220,143696,49530,4.5
68221,143696,51255,4.0
35457,70920,68135,3.0
2692,7784,96567,3.5
35464,70920,70697,3.0
35465,70920,72356,4.5
2698,7784,96811,4.0
2699,7784,96815,3.5
68233,143696,63082,4.0
2702,7784,96917,2.5
35470,70920,74530,3.5
2705,7784,97232,3.5
68246,143696,80463,2.5
35479,70920,80549,3.5
68250,143696,86781,4.0
2716,7784,97921,4.0
35484,70920,82169,3.5
35488,70920,86332,3.5
2721,7784,99007,3.5
2726,7784,99525,2.0
35495,70920,89904,4.0
2729,7784,99728,3.5
2730,7784,99750,3.0
35498,70920,90866,4.0
68268,143696,111362,5.0
2738,7784,100383,3.5
2741,7784,100556,4.0
35510,70920,98809,3.5
68279,144036,858,4.5
35513,70920,102903,3.5
2749,7784,101285,4.0
35517,70920,104211,3.0
35518,70920,105468,3.5
35519,70920,106002,4.0
2755,7784,101997,1.5
68292,144036,4973,4.5
35525,70920,109374,3.5
35526,70920,109846,3.5
68294,144036,6377,4.0
2760,7784,102160,3.0
2761,7784,102194,4.0
35529,70920,115664,4.0
68296,144036,7153,4.5
2764,7784,102686,3.5
68298,144042,1,4.5
35535,70920,134853,4.5
2769,7784,103083,3.0
35537,70920,135887,2.5
68307,144042,457,4.0
2773,7784,103341,4.0
68309,144042,497,5.0
2775,7784,103539,4.0
2776,7784,103543,4.0
2781,7784,104078,4.0
2782,7784,104211,3.5
2784,7784,104374,4.0
35552,70920,167746,3.5
68320,144042,898,2.5
68322,144042,902,3.5
35556,70920,178827,3.5
68329,144042,953,4.0
2797,7784,106782,4.5
68334,144042,1032,4.5
2799,7784,106920,4.5
2800,7784,107069,4.0
35569,71028,318,5.0
68338,144042,1136,5.0
2803,7784,108188,3.0
35571,71028,448,3.0
68339,144042,1148,5.0
68340,144042,1197,5.0
35575,71028,608,4.0
35576,71028,745,4.0
68345,144042,1240,3.5
68348,144042,1257,5.0
2813,7784,109483,2.5
68353,144042,1307,4.5
35587,71028,1147,5.0
2820,7784,110102,4.0
68357,144042,1441,5.0
2822,7784,110501,4.5
2824,7784,110730,3.5
35592,71028,1198,3.0
35595,71028,1207,4.0
68364,144042,1747,3.0
68368,144042,1961,4.5
35601,71028,1222,2.0
35603,71028,1240,4.0
2838,7784,112171,4.0
35606,71028,1262,5.0
35607,71028,1266,5.0
68374,144042,2115,4.0
2842,7784,112788,3.0
2844,7784,112852,3.5
35612,71028,1374,4.0
2846,7784,113099,3.5
35617,71028,1610,3.0
2851,7784,113741,4.0
2852,7784,113780,3.5
35619,71028,1704,4.0
2854,7784,113862,4.0
35621,71028,1920,1.0
2856,7784,114246,4.0
68387,144042,2918,5.0
68391,144042,3081,3.5
35629,71028,2329,5.0
2863,7784,114935,4.5
68402,144042,3911,4.0
35637,71028,2628,3.0
68405,144042,4226,1.5
2871,7784,116076,3.5
68407,144042,4306,5.0
68410,144042,4571,5.0
2877,7784,119145,3.5
2878,7784,119966,3.0
2879,7784,120635,3.0
35645,71028,3104,3.0
68413,144042,4993,3.0
68414,144042,4995,3.5
68418,144042,5618,4.0
68419,144042,5952,3.0
68420,144042,5989,4.0
2886,7784,122892,4.0
2889,7784,126599,3.5
35658,71028,4466,3.0
35661,71028,4572,2.0
68431,144042,8464,3.5
35664,71230,912,3.0
35668,71230,1882,1.5
2902,7784,132888,4.0
2909,7784,134706,4.0
2911,7784,134819,4.5
35679,71230,4621,1.5
2913,7784,135619,3.5
35682,71230,90430,4.0
68448,144134,750,3.5
35686,71705,50,4.0
68457,144134,1247,3.5
68459,144134,1276,4.0
35692,71705,647,3.5
68460,144134,1732,4.0
68461,144134,1952,3.5
2928,7784,156726,3.5
68465,144134,2571,1.5
68467,144134,2997,3.5
35700,71705,1784,3.0
68477,144415,5,4.0
35710,71705,3114,3.5
2944,7876,1197,4.0
68482,144415,356,4.0
2948,7876,1242,5.0
35716,71705,3948,4.0
68486,144415,500,5.0
2955,7876,2366,4.0
2957,7876,2628,3.0
35725,71705,6218,4.0
35727,71705,6539,2.5
68495,144415,1030,4.0
35729,71705,6942,3.5
35730,71705,7153,3.5
35731,71705,8360,3.5
68496,144415,1035,5.0
68501,144415,1246,5.0
2966,7876,4085,4.0
68502,144415,1247,4.0
2968,7876,4846,4.0
2971,7876,5989,4.0
68509,144415,1393,5.0
35742,71805,968,4.0
35744,71805,1093,4.5
2977,7996,222,4.5
35746,71805,1196,5.0
2979,7996,293,5.0
68513,144415,1625,4.0
35750,71805,1370,3.5
68519,144415,1968,5.0
35752,71805,1411,0.5
35753,71805,1610,3.5
68524,144415,2160,5.0
2989,7996,493,2.5
2990,7996,502,2.5
35763,71805,2402,4.5
68531,144415,2352,5.0
35766,71805,2471,3.0
35767,71805,2571,4.0
68535,144415,2716,5.0
35772,71805,2916,3.5
68544,144415,2997,4.5
68545,144415,3034,5.0
68546,144415,3108,5.0
3011,7996,1387,3.0
3012,7996,1485,2.5
3013,7996,1500,4.5
35780,71805,3510,4.5
35782,71805,3753,3.5
68548,144415,3252,5.0
68550,144415,3362,5.0
68557,144415,3897,4.5
68558,144415,3949,5.0
35795,71805,6005,3.0
68565,144415,5418,4.0
3030,7996,2321,4.0
3033,7996,2359,4.0
3035,7996,2396,3.5
3036,7996,2406,2.0
35804,71805,26133,5.0
35807,71805,34048,4.0
3040,7996,2580,3.5
35808,71805,40278,5.0
3043,7996,2791,4.0
35812,71805,51255,5.0
3045,7996,2837,4.0
68581,144415,8958,5.0
35815,71805,54736,5.0
3050,7996,2949,3.0
35825,71989,1036,4.0
68594,144415,52973,3.5
3060,7996,3418,3.0
3061,7996,3526,3.0
35828,71989,1374,4.0
35829,71989,1375,4.5
35831,71989,1722,4.5
68601,144415,62434,3.5
68602,144415,63082,4.0
35835,71989,2023,2.5
3068,7996,4102,4.0
3070,7996,4166,4.0
68607,144415,69481,5.0
3072,7996,4471,3.0
3073,7996,4563,3.0
68611,144415,78574,5.0
3076,7996,4720,3.0
35844,71989,3994,3.0
68614,144415,81562,4.0
3079,7996,4886,3.5
35848,71989,5952,5.0
3082,7996,5222,2.5
3083,7996,5377,4.0
35851,71989,6365,5.0
68626,144415,106100,5.0
3094,7996,6377,4.0
35869,71989,43936,4.0
3102,7996,7482,4.0
3103,7996,7569,3.0
3104,7996,7701,3.5
35873,71989,45672,4.0
68637,144415,134853,4.5
68641,144415,168328,3.0
35878,71989,47044,3.5
68649,144415,183611,3.5
35882,71989,51077,3.0
35883,71989,51412,3.5
35884,71989,51662,2.0
68650,144415,183897,3.5
68651,144415,184399,5.0
68654,144415,188189,3.5
3120,7997,593,5.0
68655,144415,189363,1.0
68656,144620,107,4.0
35891,72198,4,4.0
35894,72198,12,3.0
68664,144620,903,4.5
3129,7997,2908,5.0
68665,144620,904,5.0
3133,7997,3911,0.5
3134,7997,5668,5.0
68669,144620,1027,3.0
68671,144620,1136,4.0
3138,7997,67734,4.0
35906,72198,631,4.0
68674,144620,1197,5.0
35909,72198,780,5.0
68676,144620,1203,4.5
35911,72951,48,3.5
68681,144620,1221,5.0
3146,8382,596,3.5
3148,8382,1022,5.0
3150,8382,2014,5.0
68687,144620,1663,4.0
3152,8382,2081,5.0
68696,144620,3396,4.0
35930,72951,778,2.0
3164,8382,6503,4.5
35933,72951,1035,1.5
35938,72951,1246,3.5
3171,8382,36525,4.5
35939,72951,1265,2.0
35941,72951,1307,3.0
68709,144839,16,4.0
3175,8382,43930,4.5
68712,144839,50,5.0
3177,8382,45722,5.0
68713,144839,58,5.0
35947,72951,1620,2.0
3180,8382,51084,5.0
68715,144839,104,5.0
35952,72951,1721,4.0
35953,72951,1777,3.0
3187,8382,57951,5.0
35957,72951,1968,3.0
3190,8536,10,3.0
68725,144839,471,4.0
68727,144839,555,4.0
68728,144839,585,3.0
3196,8536,230,4.0
3200,8536,349,2.0
68737,144839,1061,2.0
35974,72951,2485,3.0
3207,8536,736,3.0
68746,144839,1194,5.0
3211,8536,1089,4.0
35980,72951,2724,4.0
68749,144839,1198,3.0
68750,144839,1199,5.0
3215,8536,1252,5.0
35983,72951,2881,3.5
3217,8536,1344,4.0
35989,72951,3257,3.5
68760,144839,1240,4.0
3227,8536,1625,3.0
3229,8536,1732,1.0
35997,72951,3565,4.0
3233,8536,2320,2.0
68769,144839,1278,5.0
36003,72951,3753,3.0
68772,144839,1292,4.0
3237,8536,2762,5.0
36006,72951,3826,0.5
36009,72951,3916,4.0
36010,72951,3948,2.0
36011,72951,3949,3.5
68777,144839,1374,3.0
68778,144839,1375,3.0
3248,9224,141,5.0
68784,144839,1584,1.0
36020,72951,4015,0.5
36021,72951,4018,3.0
3256,9224,296,2.0
68793,144839,1784,4.0
3258,9224,318,5.0
3260,9224,350,3.0
3262,9224,357,3.0
3263,9224,364,3.0
36031,72951,4299,3.0
68802,144839,2108,5.0
3267,9224,434,4.0
68804,144839,2110,4.0
36037,72951,4447,3.0
36039,72951,4621,3.0
36041,72951,4701,1.5
36042,72951,4718,0.5
68809,144839,2161,3.0
36045,72951,4823,2.5
3278,9224,595,4.0
36047,72951,4886,3.0
36048,72951,4890,0.5
36049,72951,4963,3.0
36052,72951,4995,4.0
36056,72951,5110,0.5
36058,72951,5266,3.0
3292,9369,265,5.0
36060,72951,5296,0.5
68828,144839,2686,4.0
3295,9369,318,4.0
36063,72951,5349,0.5
68834,144839,2795,4.0
3299,9369,457,3.0
3302,9369,501,5.0
3304,9369,535,4.0
68840,144839,2921,4.0
3306,9369,549,5.0
36075,72951,5816,3.0
68843,144839,3032,4.0
3311,9369,608,5.0
3312,9369,778,5.0
3313,9369,903,5.0
68852,144839,3342,4.0
3323,9369,1127,1.0
3325,9369,1173,5.0
36093,72951,6711,3.0
68863,144839,3639,3.0
36096,72951,6887,4.5
36097,72951,6942,4.0
3330,9369,1199,5.0
3331,9369,1200,5.0
36099,72951,7143,0.5
68864,144839,3671,5.0
3334,9369,1214,4.0
36102,72951,7160,4.0
3336,9369,1222,4.0
3337,9369,1231,3.0
68865,144839,3698,3.0
68867,144839,3729,5.0
68870,144839,3917,2.0
68874,144839,4027,5.0
68875,144839,4037,5.0
68879,144839,4105,4.0
3344,9369,1291,5.0
68880,144839,4116,4.0
68882,144839,4280,3.0
36119,72951,8783,3.5
3354,9369,1707,1.0
36122,72951,8866,3.5
68891,144839,4571,2.0
68892,144839,4587,2.0
36128,72951,30707,4.0
36129,72951,30749,3.5
3363,9369,2076,5.0
68903,144839,5310,4.0
36137,72951,34072,5.0
3376,9369,2470,3.0
68915,145069,4011,0.5
36150,72951,46976,4.0
3383,9369,2677,4.0
36153,72951,48394,0.5
68922,145069,7153,5.0
3387,9369,2712,5.0
3388,9369,2762,4.0
68923,145069,7438,0.5
36158,72951,49530,3.5
68924,145069,60069,2.0
36161,72951,51935,4.0
36162,72951,52973,3.5
68931,145069,106487,5.0
36164,72951,53129,4.0
68933,145069,111362,1.0
36166,72951,54286,1.5
36168,72951,54997,0.5
3402,9369,3007,5.0
3406,9369,3361,5.0
68942,145069,187541,5.0
68945,145069,188301,5.0
3413,9369,3910,5.0
36186,72951,63062,4.0
68954,145069,195159,1.0
3421,9611,527,3.0
3422,9611,541,3.0
36189,72951,64034,5.0
68957,145069,197203,0.5
36195,72951,67734,3.0
68964,145069,199476,0.5
3430,9611,940,5.0
36202,72951,70293,4.0
68971,145069,199710,0.5
3436,9611,1193,5.0
3437,9611,1196,5.0
68973,145069,199714,0.5
68975,145069,199718,0.5
3440,9611,1200,5.0
36208,72951,72641,4.0
68978,145095,1191,2.0
3443,9611,1212,3.0
36212,72951,76093,3.0
68979,145095,1192,4.5
3447,9611,1225,4.0
3449,9611,1231,3.0
3450,9611,1233,4.0
36217,72951,80463,4.0
36220,72951,80860,2.0
3453,9611,1253,5.0
68985,145095,1721,3.0
68993,145095,2395,4.0
36226,72951,82167,2.5
68995,145095,2712,4.5
68996,145095,2762,3.0
36232,72951,86190,4.0
3466,9611,1947,3.0
3468,9611,1952,3.0
36236,72951,88125,3.0
36239,72951,88179,5.0
69010,145095,6062,4.0
3475,9611,2959,3.0
3476,9611,2997,3.0
36243,72951,89864,3.5
36245,72951,91500,3.0
69013,145095,6433,1.5
36248,72951,93510,1.0
69017,145095,7618,4.5
3482,9611,3406,4.0
3485,9611,3468,3.0
69023,145095,26326,4.5
36257,72951,97304,4.0
36258,72951,97921,2.0
69027,145095,34542,3.0
36262,72951,99114,0.5
3498,9611,4363,2.0
3503,9799,58,4.0
69045,145095,61236,2.5
69048,145095,63828,3.5
3516,9799,441,5.0
36285,72951,111443,3.5
3519,9799,506,5.0
69056,145095,71730,4.0
3524,9799,574,1.0
36293,72951,115713,2.0
69061,145095,76866,5.0
69063,145095,77907,4.5
3530,9799,802,3.0
3531,9799,838,3.0
69066,145095,79318,4.0
3533,9799,1009,4.0
36302,72951,134130,4.5
36303,72951,134393,4.0
3536,9799,1060,4.0
3537,9799,1073,4.0
36306,72951,139052,3.0
69076,145095,92352,4.0
3542,9799,1179,4.0
36313,72951,142448,3.0
3546,9799,1197,5.0
36314,72951,142488,5.0
69082,145095,96488,2.5
69084,145095,97866,2.5
69088,145095,104272,5.0
36321,72951,157200,3.0
36322,72951,157296,2.5
3556,9799,1411,5.0
36324,72951,159093,3.5
69094,145095,107910,4.0
36327,72951,161582,0.5
3564,9799,1719,4.0
36333,72951,164909,2.5
3566,9799,1729,3.0
69103,145095,127112,3.5
3575,9799,2109,5.0
36343,72951,174055,4.5
3577,9799,2289,5.0
36344,72951,176371,0.5
36345,72951,177615,2.5
69113,145095,137282,1.0
69116,145095,139879,4.0
69117,145095,141751,3.5
3584,9799,2580,3.0
69121,145095,144174,4.0
3586,9799,2622,4.0
69123,145095,148984,3.5
3588,9799,2690,4.0
69125,145095,154358,3.5
36358,73163,150,3.5
69127,145095,158571,5.0
69128,145095,158850,3.0
3593,9799,2762,4.0
36364,73163,344,4.0
36365,73163,356,4.0
3600,9799,2989,4.0
69136,145201,50,4.0
36370,73163,480,2.5
36374,73163,590,1.0
3608,9799,3543,3.0
36378,73163,720,4.0
3612,9985,215,4.5
36381,73163,780,2.5
3615,9985,539,4.0
36383,73163,858,3.5
69156,145201,356,3.5
3623,9985,1198,4.5
69160,145201,413,3.0
3626,9985,1732,5.0
3628,9985,2028,5.0
36396,73163,1213,4.5
3630,9985,2571,4.0
69169,145201,592,3.5
3635,9985,2858,5.0
69176,145201,782,3.5
69177,145201,858,4.5
36412,73163,1608,3.0
3650,9985,6787,5.0
3652,9985,7361,5.0
36420,73163,2001,4.0
36426,73163,2402,3.5
3659,9985,38061,5.0
